,id,entry_id,cx,cy,filter,remarks,area
3665,19394,HOC.1626,5058633.038170878,3694861.970837493,True,"Both parts of site badly looted Adams description: 150 diam. X 2, with a smaller, lower mound immediately E. Parthian.",5.162
3666,19395,HOC.1627,5059456.814314693,3694790.4851604137,False,"Unlocated; bare earth. There is a looted area that does not fit this description SW of this point Adams description: A strip settlement along an old canal levee, extending about 800 m ESE. There are three principal nuclei of settlement, where the site ex",10.931
3667,19396,HOC.741,5034860.4391303575,3805948.448200198,True,"Adams description: 140 diam. X 1, immediately SSE of 740. Parthian.",1.637
3668,19397,HOC.1630,5061221.974460489,3693186.216805229,False,Unlocated; bare earth Adams description: sparse scatter of surface pottery within an area 25 m in diam. Both Ur III-Larsa and Cassite- Middle Babylonian occupations can be definitely identified in spite of the limited amount of surface material.,0.03
3669,19398,HOC.1631,5062520.654384139,3693630.504145266,True,"Looted Adams description: 800 NW, irregular widths up to 120 m. Two summits at SE end are 2.8 high, that at NW is 2.0 m. Achaemenian possible. Parthian-Sasanian.",3.27
3670,19411,HOC.505,5009566.632126032,3827725.339290278,True,"As Adams notes, site is crowded by canal spoil piles. Large modern canal on south side Adams description: Perhaps 80 diam. X 0.6, but site boundaries are blurred by adjacent and underlying canal spoil banks. Sasanian-possible Early Islamic",0.481
3671,19399,HOC.1632,5063676.756684303,3692430.421432779,False,"Unlocated; bare earth Adams description: An agglomeration of low, irregular hummocks that can only be roughly described as 180 diam. X 0.8. Similar, but smaller and more scattered, hummocks occur at intervals for about 1 km S along old canal levee. Sasan",1.572
3672,19400,HOC.1633,5063582.749947432,3691214.419975352,False,Unlocated; bare earth Adams description: 160 diam. X 1. Trace of Uruk. Sasanian.,1.242
3673,19401,HOC.1634,5063790.3131429935,3689957.9761858587,True,"Possible location--or just discolored area Adams description: 90 NW X 50 X 0.8. 300 m SSW is a second, 50 NW X 30 X 0.7. Parthian",0.761
3674,19402,HOC.1635,5063081.961573309,3688676.1600385546,False,"Unlocated Adams description: Imam Sayyid Shoka. A newly rebuilt but reportedly very old shrine, now of baked brick and with the traditional blue dome. 300 m SW are the remains of a village that must have been abandoned fairly recently, but an older settl",0.485
3675,19403,HOC.1636,5064855.279020058,3692592.3208057852,False,"Unlocated Adams description: Haush Umm al-Shah'ir. Two adjoining mud-brick qal'as; cf. plan and brief descriptive note in Finster and Schmidt (1976, pp. 167-68). The underlying site merges with ancient levees and hence is difficult to define, but a broad",0.484
3676,19404,HOC.1637,5065706.272500624,3692553.623714673,False,"Unocated; bare earth Adams description: 40 diam. X 1. Some Parthian, probably mainly Sasanian.",0.077
3677,19800,HOC.892,5081208.074812066,3812701.2634358774,True,"Whole area covered with tracks and signs of through traffic Adams description: Tell Krinwis. 60 diam. X 2.8. Small hummocks of debris extended NW and SE from mound along a broad, old levee. Late Islamic.",2.247
3678,19405,HOC.1638,5069873.405399194,3692148.290412255,False,"Unlocated; bare earth Adams description: 80 diam. X 0.8, with graves and scattered debris at plain level extending about 50 m NW and SE. Seleucid-Parthian. There are numerous baked bricks bearing triangular Seleucid stamp impressions.",0.31
3679,19406,HOC.1639,5071437.601967184,3692919.9148569205,False,Unlocated; bare earth Adams description: 90 NE X 30 X 0.3. Cassite-Middle Babylonian.,0.149
3680,19407,HOC.501,5008251.352447363,3830471.7575705694,True,"Modern fields and canals have eaten away parts of the site the site; signs of vehicular traffic Adams description: 250 NNW X 180 X 3.2. Little Parthian, mainly Sasanian-Early Islamic.",4.495
3681,19408,HOC.502,5009005.5342280315,3829760.870077133,False,Unlocated; agriculture in this area Adams description: 180 E X 140 X 3. Middle/Late Islamic.,1.182
3682,19409,HOC.503,5008984.294779537,3829223.4625848862,False,"Extent of site unclear, but whole area is impacted by modern field boundaries and  Adams description: Tulul Jumali. 700 NW X 200-380 (see base map for irregular outline) X 4.5. Sasanian-Early Islamic.",12.492
3683,19410,HOC.504,5009224.523313911,3828606.86737566,True,Surface of site appears to be damaged by erosion. Field come up to site boundaries. Adams description: Tulul Jumali. 220 diam. X 5. Middle/Late Islamic.,7.545
3684,19412,HOC.506,5009913.975595089,3827280.336493008,True,"Limits of the site hard hard to define. Signs of vehicular traffic. Adams description: 130 NW X 80 X 0.8, extending over a portion of the former bed of the Shatt al-Nil. Late Islamic.",1.598
3685,19413,HOC.509,5011287.800629693,3831069.5623618946,True,"Modern canal cuts the site on the south side of the main canal Adams description: 190 NNE X 120 X 1.4. On opposite bank of ancient levee is a slightly smaller mound, 150 diam X 1.4. 300 m WSW is a third, 130 diam. X 2.3. Late Islamic.",2.347
3686,19414,HOC.510,5014303.738847706,3826977.519221477,True,"Signs of erosion. Canals encroach site borders on west and east sides Adams description: 500 NE X 350 X 6.5. Sasanian, a little Early Islamic.",12.448
3687,19415,HOC.511,5013024.628728539,3825620.5865437603,True,"Signs of erosion. Canal on the west side of the site. Vehicular traffic Adams description: 300 diam. X 4.5, consisting of a loose grouping of mounds with some plain-level debris rather than a nucleated settlement. Sasanian-Early Islamic.",4.79
3688,19416,HOC.512,5011389.473232163,3824420.251945385,True,"Signs of erosion, vehicular traffic. Adams description: Scattered small mounds on both sides of the Shatt al-Nil, forming a loose group 350 diam. X 2.5-3. Sasanian-Early Islamic.",5.757
3689,19417,HOC.513,5011962.628552708,3823668.7396301264,True,"Signs of erosion, vehicular traffic. Adams description: 180 diam. X 3.5. Sasanian-possible Early Islamic.",2.443
3690,19418,HOC.514,5012363.21043021,3823033.2152365255,False,Unlocated; agriculture in this area Adams description: 200 E X 140 X 3.5. Achaemenian-Parthian.,1.316
3691,19420,HOC.516,5014123.540791453,3821891.622472143,True,"Erosion throughout; Modern canal through the middle of the site area. Larger mound has a road around its base; possible traces of looting east of the large mound Adams description: The two arms of this site, meeting at an oblique angle as shown on base m",11.369
3692,19421,HOC.517,5013923.984687923,3819383.3705833987,True,"Fields and modern homes right at edge of the mound. A road cuts across it. Signs of erosion Adams description: Ishan al-Wa'y. The area of perceptible elevation is approximately 500 diam. The distinct mound, coinciding with substantial sherd concentration",6.636
3693,19422,HOC.518,5016666.138539373,3819814.7220400525,False,"Unlocated; agriculture in this area Adams description: 130 diam. X 4.5, with smaller, lower outliers immediately SE and SSW. Parthian sherds may be only strays from neighboring site 517. Mainly Sasanian-Early/Middle Islamic.",0.794
3694,19423,HOC.525,5020253.344460147,3820125.470273664,False,"Unlocated; agriculture in this area Adams description: Probably 180 diam. X 1.4, although dimensions are partly obscured by a superimposed dune. Sasanian.",1.523
3695,19424,HOC.519,5018460.271823201,3819959.52924186,False,"Unlocated; agriculture in this area; a wide canal and paved road pass nearby Adams description: 180 N X 100 X 5. Farther S along old levee are smaller mounds up to 90 diam. X 3.5, interspersed with lower debris forming a narrow but fairly continuous ribb",0.846
3696,19425,HOC.520,5020908.707311699,3826601.638498948,True,"Signs of erosion; canals on the north and eastern sides of the mound; surface looks covered in salts Adams description: Ishan Abu Judu. 260 diam. X 6. Smaller, low mounds are adjacent S and NNE. The S mound is Parthian, the NNE mound Sasanian, and the ma",8.287
3697,19426,HOC.521,5023562.035023702,3824351.406657458,True,"Canals on west of severa component mound. Signs of erosion and vehicular traffic throughout Adams description: 900 ENE, a strip settlement along an ancient canal levee. The WSW part of site is less than 100 width, very low; the ENE approaches 200 width a",7.042
3698,19427,HOC.522,5022392.523827989,3823025.948925417,False,"Unlocated; agriculture in this area Adams description: 80 diam., mostly plain level, highest hummocks of debris only 0.3. Sasanian.",0.3
3699,19428,HOC.523,5020243.863757418,3822456.319559464,False,Unlocated; agriculture in this area Adams description: 90 diam. X 0.8. Sasanian-Early Islamic,0.38
3700,19429,HOC.524,5020206.775319174,3820407.782954376,False,Unlocated; agriculture in this area Adams description: 220 NW X 100 X 3.5. Middle/Late Islamic.,1.034
3701,19435,HOC.672,5038550.119747123,3812487.829980335,True,"Looting on the summit Adams description: 140 diam. X 3. 400 m NNW is a second, 90 diam. X 3. 300 m NNW of the second is a third, 200 NNW X 150 X 2.5. The second and third mounds have traces of Cassite, primarily Achaemenian, some Parthian. The first moun",0.527
3702,19734,HOC.857,5051421.779427491,3793937.6492699296,True,Tracks across edges of the site Adams description: 150 diam. X1.5. Sasanian.,2.117
3703,19430,HOC.526,5020081.733758185,3819571.3522286965,True,Adams description: 240 E X 150 X 2.5. Sasanian,1.693
3704,19431,HOC.527,5018442.405130971,3818440.5804920117,False,"Adams description: 20 diam. X 2.2, with clusters of debris at plain level extending SW. Early/Middle/Late Islamic.",0.019
3705,19432,HOC.528,5019184.875319832,3817855.8362673577,True,"Probable location; modern canal, modern structures and roadways Adams description: 350 N X 150, rising in widely spaced summits near N and S ends to 2.6. Parthian.",2.472
3706,19433,HOC.529,5019648.123932962,3817551.173078391,False,Unlocated; agriculture in this area Adams description: 130 diam. X 0.3. Middle Babylonian,0.794
3707,19434,HOC.530,5020111.351531476,3817529.4580619317,False,Unlocated; agriculture in this area Adams description: 130 NNE X 90 X 2.8. Sasanian-Early/Middle Islamic.,0.55
3708,19825,HOC.920,5024352.358227301,3782318.787007192,True,"Mound has signs of camps and/or animal pens/corrals Adams description: Ishan Nabi Yunis. From Inspectorate of Surveys records, file 356, register 2792. Recorded as Islamic.",1.655
3709,19436,HOC.531,5020034.726736565,3817330.5061681257,False,Unlocated; agriculture in this area Adams description: 170 E X 90 X 2. Neo-Babylonian-Achaemenian-possibly limited Parthian.,1.144
3710,19438,HOC.533,5018909.542077021,3816552.215703649,True,"Probable location; appears to have been reclaimed for agriculture, or at least incorporated into the field system Adams description: 220 E X 140 X 0.8. Parthian-Sasanian",3.133
3711,19439,HOC.534,5017668.320886887,3814336.1139385044,True,"Southern mound has modern structure. Canals encroach on all sides. Significant erosion on the main northern mound Adams description: Ishan al-Khor. The main mound is 340 N X 240 X 6.5, but continuous debris and low outlying summits that may be integral w",7.541
3712,19440,HOC.545,5032579.488485278,3833729.902875285,True,Probable; significant modern digging and encampment nearby Adams description: 60 diam. X 0.4. Sasanian.,0.168
3713,19441,HOC.535,5020640.447224848,3818720.84095291,False,"Unlocated; sparse vegetation along a canal Adams description: An area of debris at plain level that may be somewhat arbitrarily defined as 220 N X 120; occasional hummocks rise to 0.4 m. primarily Old Babylonian-Cassite, some Sasanian.",1.242
3714,19442,HOC.536,5021846.019528978,3818834.9466831787,True,Some signs of erosion and foot/animal traffic  Adams description: 70 diam. X 1.3. Early/Middle/Late Islamic.,0.813
3715,19443,HOC.537,5023002.112377935,3819891.807947176,True,Modern structures at northern foot of the mound. Several canals running across the low parts of the site Adams description: 170 diam. X 2.2. Early/Middle/Late Islamic.,4.111
3716,19444,HOC.538,5022479.522830517,3817213.761128496,True,"Site appears to be cut by several small modern irrigation canals. Signs of vegetation on the site itself, although probably not crops Adams description: 80 diam. X 0.6. Middle (-Ilkhanid)/Late Islamic.",1.554
3717,19445,HOC.539,5024150.368575424,3817382.2912435154,False,"Unlocated; canals and sparse vegetation in this area Adams description: Perhaps 200 NNW X 100, but with only sparse surface debris at plain level so that limits are hard to define. Plentiful shells probably suggest recent, rather than necessarily ancient",0.941
3718,19446,HOC.540,5021302.937079962,3816243.6117754444,True,"Site has faint signs of texture usually caused by pitting. Canals on edges of site, also signs of traffic across the site Adams description: 240 NW X 150 X 3. Sasanian-Early/Middle Islamic (-Ilkhanid).",4.963
3719,19447,HOC.569,5025518.077279661,3824553.1451422838,True,Many large holes in this area; canal through the site Adams description: 130 NW X 80 X 1. Sasanian.,0.614
3720,19448,HOC.541,5025345.642602953,3835087.404002369,True,"Shrine and cemetery is present as described by Adams. Signs of traffic is almost certain attributable to that Adams description: Imam Najmi. 550 NW X 350 X 4.5, with ancient canal bed separating S end from major part of mound. The well-known shrine has b",10.009
3721,19450,HOC.543,5031720.281534122,3834994.189950768,True,"Probable location; canal built up to part of site. Nearby to the east there is significant modern digging Adams description: 140 NE X 110 X 1.2. There is also a small settlement of low, discontinuous mounds on the opposite, left bank of adjacent ancient",14.772
3722,19451,HOC.544,5032310.864394777,3834550.4646916697,False,Unlocated; significant modern digging and encampment nearby Adams description: 254 NNE X 120 X 0.4. Sasanian.,1.991
3723,19452,HOC.546,5032793.440045578,3833262.6466278047,False,Unlocated; significant modern digging and encampment nearby Adams description: 360 N X 280 X 5.5 Achaemenian-Parthian.,4.729
3724,19453,HOC.547,5033812.09830105,3834585.825026613,False,Unlocated; significant modern digging and encampment nearby Adams description: 90 N X 70 X 0.6. Sasanian.,0.295
3725,19454,HOC.548,5033982.078896338,3833249.167895368,False,Unlocated; significant modern digging and encampment nearby Adams description: 110 diam. X 1.6. Adjacent W is a small conical mound that may be an ancient brick kiln. Parthian.,0.566
3726,19455,HOC.549,5035761.962106671,3834127.193068429,False,"Unlocated; significant modern digging and encampment nearby Adams description: Eight or more individual mounds, loosely grouped in an area 700 NW X 500, as shown on base map. Generally they are small, less than 100 diam. X 1.5. Surface debris over the en",16.417
3727,19838,HOC.932,5034347.374081687,3793153.8013800527,True,Some looting; dunes nearby but not impacting the site at this time Adams description: 120 diam. X 1.8. Cassite-Parthian,3.06
3728,19456,HOC.717,5025669.452497472,3804426.3540788856,True,"Appearence of at least one isolated area of looting Adams description: 250 NW X 120 X 1.9, rising to summits of this ht. at both ends rather than in center. Sasanian-Early Islamic.",2.05
3729,19457,HOC.550,5034669.093399422,3833331.199454243,False,"Unlocated; significant modern digging and encampment nearby Adams description: 140 N X 90 X 1.4, although a line of dunes overlies the N end so that the mound may continue farther in that direction. Sasanian.",0.59
3730,19458,HOC.551,5025009.634168164,3831648.4255866315,True,"Probable location Adams description: 300 ENE X 220 X 3.5, with low debris extending an additional 120 m E. Possible Achaemenian, mainly Seleucid-Parthian",4.278
3731,19460,HOC.553,5028771.905937713,3832924.2479208135,True,Fields and canals completely surround site Adams description: 90 diam. X 2.6. Neo-Babylonian-Achaemenian-Parthian.,0.688
3732,19461,HOC.554,5029248.020913486,3831180.659740316,True,"Small amounts of looting visible. Multiple narrow canals intrude on the site Adams description: 220 WNW X 180 X 2.2. 100 m NNE is a second, 220 WNW X 120 X 2.2. Much brick-kiln debris. Sasanian.",4.361
3733,19468,HOC.560,5028289.963205772,3828687.4046869357,False,Unlocated; agriculture in this area Adams description: 160 E X 120 X 1.8. Sasanian-Early Islamic.,0.901
3734,19462,HOC.555,5031470.836117422,3830432.300241221,True,"Probable location; signs of animals being kept on the site, some canals and evidence of foot/animal traffic Adams description: 420 diam. X 4.5. In addition, there is a strip of debris 30-80 m wide extending WNW along old levee; more scattered hummocks al",8.279
3735,19463,HOC.800,5035324.483092303,3795727.213670598,True,Probable location; mound flattened? Adams description: 80 diam. X 0.8. Sasanian.,2.211
3736,19464,HOC.556,5029792.955771428,3830082.247283317,False,Unlocated; agriculture in this area Adams description: 130 diam. X 2.4. Parthian.,0.792
3737,19465,HOC.557,5030253.210375201,3830124.015938794,False,"Unlocated; agriculture in this area Adams description: 90 diam. X 2. Some pottery-kiln debris. Parthian, possibly also Sasanian.",0.379
3738,19466,HOC.558,5029449.136912099,3829768.367064631,True,Minimal looting on west side and one small modern structure visible; canals on N/S sides Adams description: 280 diam. X 3. Sasanian-Early Islamic.,3.686
3739,19467,HOC.559,5028958.075920848,3828981.23357166,True,"Signs on erosion, particularly on the west. SE appears to have fields encoraching the mound Adams description: 130 NW X 100 X 2. 150 m N is a second, 190 diam. X 1.8. Sasanian-Early Islamic.",5.144
3740,19476,HOC.567,5027135.488973671,3826341.583816128,True,"Possible signs of looting, canals on either side and signs of vehicular traffic. Large modern road nearby Adams description: 160 NW X 90 X 2.2. Late Islamic.",1.875
3741,19469,HOC.561,5028028.645683899,3828405.0256453934,False,Unlocated; agriculture in this area Adams description: 190 NNE X 140 X 0.6. Parthian.,1.502
3742,19470,HOC.575,5026205.235198012,3818653.9252121225,False,"Unlocated; agriculture in this area Adams description: 110 diam. X 0.4. There are very extensive, thick deposits of mussel shells NE and SE of the site, probably reflecting a relatively recent swamp in this vicinity. Middle (-Ilkhanid)/Late Islamic",0.51
3743,19471,HOC.562,5028960.12113229,3828079.345805292,False,Unlocated; agriculture in this area Adams description: 160 NNW X 90 X 1.2. Trace of Uruk. Sasanian.,0.848
3744,19472,HOC.563,5027530.244308197,3827842.293290143,True,"Signs of looting on the summit; fields come up to the mound, but we cannot tell if they touch it Adams description: 550 NNE X 300 X 3.2. Parthian",2.465
3745,19473,HOC.564,5032141.714497309,3829298.7992441114,True,Canals completely enclose this site Adams description: 180 E X 120 X 1.8. Middle/Late Islamic,1.809
3746,19474,HOC.565,5026870.640973546,3826847.976955585,False,Unlocated; agriculture in this area Adams description: 190 ENE X 100 X 1. Parthian-Sasanian.,0.923
3747,19475,HOC.566,5026058.110533306,3825297.631451206,True,"Area is pockmarked with craters or large holes; apparent field boundaries or canals cross it Adams description: 500 NE, varying in width from 100 to 250 m, ht. to 2.5 m. 250 m NW is a second, 70 diam. X 0.6. Sasanian.",9.941
3748,19477,HOC.568,5027930.767454787,3824979.21570655,False,Unlocated; agriculture in this area Adams description: 220 NW X 120 X 2.2. Sasanian,1.451
3749,19478,HOC.570,5025352.468317794,3824146.452225017,True,"Large looting pits, or other holes dug into the site and surrounding area. Canals circle the mound Adams description: 140 diam. X 2.2. 30-31 cm sq. bricks. Sasanian. The brick size may imply terminal Sasanian or even Early Islamic, but none of the potter",2.179
3750,19479,HOC.571,5025008.413662537,3823699.121455851,True,"Site area cut by several canals Adams description: At least 250 diam. X 2.4, but limits of site are obscured by drifting sand. A canal from NW bisects the site but is obviously later, since its spoil banks are continuous through and beyond it and rather",6.895
3751,19480,HOC.572,5026254.712881752,3822423.5066814474,False,Unlocated; agrculture in this area  Adams description: 130 NW X 60 X 0.3. Late Islamic.,0.415
3752,19481,HOC.573,5025744.545033254,3821617.6230464834,False,"Unlocated; site is probably cut/erased by large modern canal Adams description: 110 N X 60 X 0.4, although the N end has almost certainly been cut away by the trench and accompanying embankments of the main drainage channel of the Mussayib irrigation pro",0.435
3753,19482,HOC.574,5025539.548156718,3821109.543130541,False,"Unlocated; agriculture in this area Adams description: 170 m SSW of 573. N mound 70 diam. X 0.2; S mound, 130 NNE X 30 X 0.2, may only be a long tail to the N mound or may be slightly detached. Surface debris generally fairly sparse, although rich in art",0.241
3754,19484,HOC.576,5029311.655261189,3819965.1951216185,True,Hard to define site area. Small mound covered in human/animal tracks. West slope looks cut by canal Adams description: Low hummocks of debris within an area 80 NNW X 10. Cassite-Middle/Neo-Babylonian.,2.516
3755,19485,HOC.577,5029062.595877243,3819241.611383716,False,Unlocated; site is probably cut/erased by large modern canal Adams description: 240 WNW X 90 X 2.5. Sasanian-Early Islamic.,1.106
3756,19486,HOC.578,5028745.65056567,3818463.7982676015,False,"Unlocated, but possibly flattened discoloration along old canal bed; agriculture in this area Adams description: 90 WNW X 60 X 0.5. Middle (-Ilkhanid) /Late Islamic.",0.283
3757,19487,HOC.579,5028663.984832364,3817822.2191679524,False,"Unlocated; agriculture in this area Adams description: Irregular, small area of debris at plain level. Parthian.",0.47
3758,19488,HOC.580,5034558.013347506,3829566.4731631484,True,"Some erosion and signs of tracks across the site. Adams description: 400 E X 240 X 4. Possible Achaemenian, mainly Parthian.",4.443
3759,19489,HOC.581,5034842.938696539,3829250.171807339,True,Bulldozed earthen berm on south slope of mound. Some looting on summit. Road/track bisects mound and canal along north slope Adams description: 250 diam. X 5. Sasanian.,3.724
3760,19490,HOC.696,5017585.014796964,3800060.2908150824,True,Probable location Adams description: 280 diam. X 2.8. Sasanian.,4.845
3761,19492,HOC.583,5034639.23523758,3824992.6988551044,False,"Unlocated; possible covered by dunes Adams description: 250 WNW X 100 X 1. Some Middle Islamic, mainly Late Islamic.",1.738
3762,19493,HOC.584,5032328.155513304,3822202.3636662327,False,"Unlocated; agriculture in this area Adams description: Hummocks of debris suggesting at most a very small settlement, along the spoil banks of an old, low canal levee. Middle Babylonian, possible Neo-Babylonian. Trace of Parthian.",0.469
3763,19494,HOC.585,5032863.181785187,3821606.384658929,False,Unlocated; agriculture in this area Adams description: Brick-kiln debris. Parthian-Sasanian.,0.469
3764,19495,HOC.609,5044889.968050691,3816438.097110011,False,Unlocated; area marked by blowing sand and sparse vegetation Adams description: 110 diam. X 1. Sasanian-Early Islamic,0.569
3765,19496,HOC.586,5033157.198431598,3821630.730679493,False,"Unlocated; agriculture in this area Adams description: 90 E X 70 X 0.2, with another still smaller (20 diam.) outcrop 200 m ENE. Site 585 is 30 m W. Ur III-Larsa.",0.296
3766,19497,HOC.587,5034240.058303277,3820603.0436551045,True,"Signs of erosion, canals S and E, but don't appear to impact the site Adams description: 700 WNW X 180 X with two 4.5 m summits spaced about 200 m apart along the axis of the site. A few 21 cm sq. brick observed. Probably Parthian, mainly Sasanian. Appar",9.998
3767,19498,HOC.588,5035545.023739481,3819961.3228387563,True,"Looting, or possibly graves on one of the summits; signs of tracks/roads Adams description: 160 WNW X 120 X 2.5, with a smaller mound adjoining ESE. Sasanian",6.66
3768,19499,HOC.589,5036555.36379991,3819576.8280483503,True,"Looted area in the NW of the site, otherwise some erosion and signs of tracks and roads Adams description: More than 500 ENE X 250 X 6, with main summits at opposite ends. Lower debris tails off several hundred m farther ENE. Parthian-Sasanian. Some Earl",7.068
3769,19610,HOC.700,5021573.632135532,3800401.8274561414,True,"Some looting in the SW summit; dunes Adams description: Zibliyat. The prominent ruined tower known by this name lies at the N end of the ruins of a very substantial urban area. As outlined on the map, the larger ruins extend irregularly over more than 2,",16.875
3770,19500,HOC.590,5037581.816137565,3819302.0446304986,False,Unlocated; agriculture in this area Adams description: 180 E X 80 X 1. Seleucid-Parthian.,0.677
3771,19501,HOC.591,5038197.49445194,3819317.308368032,True,"Probable location; signs of tracks and a nearby canal, otherwise unimpacted Adams description: 220 diam. X 2. Sasanian-Early Islamic.",2.276
3772,19502,HOC.592,5040051.270884838,3831195.950330634,True,"Site is enclosed by modern canals Adams description: From its size and location, this is possibly to be identified with the Talmudic Pum Nehara (Obermeyer 1929, p. 96). Approximately 800 NW X 450 X 5, but cf. base map for irregular outline. There is a NE",6.305
3773,19503,HOC.593,5042200.40419271,3829355.4892776445,True,Site appears eaten by modern agriculture and enclosed by canals; covered with roads/tracks Adams description: Ishan Abu Khalesi. 300 NE X 180 X 2.5. Late Islamic.,9.55
3774,19504,HOC.594,5043250.90021292,3832871.9763428033,True,"West slope covered by modern canal spoil; east encorached by fields Adams description: 220 N X 100 X 2.5, with additional small mounds 150 m N and S of main one. Sasanian-Early Islamic.",1.202
3775,19505,HOC.595,5044619.580747665,3833507.618161706,True,Signs of temporary structures on the summit; erosion and a road way across the east part of the mound Adams description: 400 N X 200 X 7. Sasanian-Early Islamic,7.7
3776,19506,HOC.596,5043457.8684501005,3832773.604221689,True,South part of mound bulldozed/flattened and site enclosed by canals Adams description: 200 N X 140 X 4.5. Parthian-Sasanian.,3.172
3777,19507,HOC.597,5043887.613766183,3832691.727943662,True,"Summit of the mound is badly erroded; fields come up to the edges, as do canals Adams description: 220 NW X 180 X 5. Sasanian.",2.021
3778,19508,HOC.598,5046310.023003904,3834331.731784791,True,"Scattered small-scale looting, area cut by several canals and roads and encroached by fields Adams description: 380 ENE X 170 X 5.5. Sasanian-Early Islamic.",4.897
3779,19509,HOC.599,5046541.7423969805,3833531.7381323716,True,"Very severe digging on the south and east sides of the mound. Small localized looting on the summit; agricultural field on the south takes a chunk out of the mound Adams description: 320 NNW X 220 X 6.5. Limited Parthian, mainly Sasanian, limited Early I",10.735
3780,19510,HOC.600,5042994.035707905,3824455.503485222,True,"Probable location; area is cultivated and cut by multiple canals Adams description: Dispersed, low mounds and fairly sparse debris at plain level cover an area at least 300 m in diam. The greatest elevation, 2.5 m, is at SW. Mainly Parthian, some Sasania",4.229
3781,19511,HOC.601,5042523.5042053,3821898.5708036614,True,"Isolated looting at highest point. Signs of vehicular traffic and canals on either side, but don't appear to impact the site Adams description: 180 diam. X 3.5. 250 m SE is a second, 100 diam. X 0.6. Sasanian-Early Islamic.",2.976
3782,19522,HOC.611,5048423.285981425,3815677.445838165,True,"Mound is crossed by tracks and enclosed by canals but intact Adams description: 320 E X 200 X 3, with the summit located near W end. Mainly Achaemenian-Parthian. A little Early Islamic.",4.151
3783,19512,HOC.602,5042083.467857873,3820370.2625188925,False,Unlocated Adams description: 280 ENE X 100 X 5. Seleucid-Parthian.,1.451
3784,19513,HOC.603,5042219.444443388,3819672.6469585807,True,"Signs of a dug out, flattened area in NE quadrant of mound; erosion and signs of vehicular traffic Adams description: 420 E X 320 X 3. Within these limits the site consists mainly of dispersed mounds, but debris is fairly continuous and most of the area",4.633
3785,19514,HOC.617,5052518.643661368,3816767.5767339896,True,Some looting on west part of the site and signs of vehicular traffic. Canals cut through low parts of the site Adams description: 300 E X 220 X 3.5. A little Achaemenian. Mainly Sasanian-Early Islamic.,9.991
3786,19523,HOC.612,5050435.705479995,3816884.6730641164,False,"Unlocated; agriculture in this area Adams description: 240 E X 70 X 1.8, three small mounds in line. All are covered with brick fragments, and an even smaller brick-pile occurs 80 m SSE. Possibly the remains of irrigation canal headworks? Pottery very sp",0.791
3787,19846,HOC.941,5041369.481945463,3792327.635413766,True,Adams description: 220 ENE X 140 X 2.4. Mud-brick paving or tomb roofing exposed by wind erosion. Sasanian.,3.743
3788,19517,HOC.606,5038498.987750839,3816823.4400566393,True,"Site enclosed by modern canal that appears to cut into its edges Adams description: 120 diam. X 1, with a band of low debris extending 300 or more m E. Seleucid-Parthian.",1.382
3789,19518,HOC.645,5037231.193846723,3814455.7509046583,True,"Looting on W part of mound, edge appears cut by canal Adams description: 140 diam. X 3, with smaller, lower mounds immediately N across old canal levee. Sasanian-Early Islamic-Samarran.",3.34
3790,19519,HOC.607,5039935.716139578,3817674.1593862437,True,"Probable location; area enclosed by canals; signs of traffic Adams description: 200 NNW X 120 X 4.5. A second 30 m E, of similar size but slightly lower. There is also a large, low N extension of the first mound. The mounds are Sasanian, but on the N xte",3.747
3791,19520,HOC.608,5042742.7863560375,3817148.557029821,True,Tracks across site Adams description: 190 NNW X 90 X 2.2. Sasanian-Early Islamic.,1.695
3792,19521,HOC.610,5046823.014233615,3816382.2335358867,True,"Probable location; area appears to be unplanted but enclosed fields Adams description: 170 diam. X 2. 140 m W is a second, 100 diam. X 1.8. Many 21 cm sq. bricks. Possible Sasanian, mainly Early Islamic. The small bricks suggest a continuation into Middl",1.829
3793,19524,HOC.613,5054229.698001519,3818258.43899983,True,"Signs of vehicular traffic, canals seem to cut west slope Adams description: 280 diam. X 4. Sasanian.",9.862
3794,19525,HOC.614,5053586.7735993,3817200.6358452225,True,Looting on the summit and signs of vehicular traffic Adams description: 520 WNW X 350 X 7. Parthian-Sasanian-Early Islamic.,16.306
3795,19526,HOC.615,5053833.2943171235,3817651.60092189,True,Canal close to east side Adams description: 160 diam. X 1.6. Parthian.,0.712
3796,19527,HOC.616,5054173.289408554,3817317.8063904857,True,Some looting/digging on the summit Adams description: 180 diam. X 1.4. Sasanian,1.631
3797,19528,HOC.618,5053685.190530475,3816480.7611375516,True,Some looting on site's surface; it appears that plowing/agriculture may have taken part of the northern extent of the site Adams description: 450 WNW X 240 X 3. Achaemenian-Parthian.,11.291
3798,19529,HOC.619,5054590.61381675,3816432.141148304,True,"Crossed by road or track Adams description: 180 NW X 100 X 2. Sasanian, rare Early Islamic.",2.041
3799,19530,HOC.620,5054938.827171096,3815737.223732441,True,"Summit is badly looted and parts of the mound have been eaten away by agriculture Adams description: Ishan MadhriAb. Slightly dispersed mounds occupy an area 1,100 NW X 350, but the principal mound bearing this name is 520 NE X 240 X 8.5. Achaemenian-Par",15.222
3800,19902,HOC.999,5040922.30094847,3771488.444048489,True,"Vegetation on mound, but looks unharmed Adams description: 170 WNW X 140 X 4.2. Cassite-Parthian",1.663
