,id,entry_id,cx,cy
3843,19428,HOC.523,5020243.863757418,3822456.319559464
3844,19429,HOC.524,5020206.775319174,3820407.782954376
3845,19435,HOC.672,5038550.119747123,3812487.829980335
3846,19734,HOC.857,5051421.779427491,3793937.6492699296
3847,19430,HOC.526,5020081.733758185,3819571.3522286965
3848,19431,HOC.527,5018442.405130971,3818440.5804920117
3849,19432,HOC.528,5019184.875319832,3817855.8362673577
3850,19433,HOC.529,5019648.123932962,3817551.173078391
3851,19434,HOC.530,5020111.351531476,3817529.4580619317
3852,19825,HOC.920,5024352.358227301,3782318.787007192
3853,19436,HOC.531,5020034.726736565,3817330.5061681257
3855,19438,HOC.533,5018909.542077021,3816552.215703649
3856,19439,HOC.534,5017668.320886887,3814336.1139385044
3857,19440,HOC.545,5032579.488485278,3833729.902875285
3858,19441,HOC.535,5020640.447224848,3818720.84095291
3859,19442,HOC.536,5021846.019528978,3818834.9466831787
3860,19443,HOC.537,5023002.112377935,3819891.807947176
3861,19444,HOC.538,5022479.522830517,3817213.761128496
3862,19445,HOC.539,5024150.368575424,3817382.2912435154
3863,19446,HOC.540,5021302.937079962,3816243.6117754444
3864,19447,HOC.569,5025518.077279661,3824553.1451422838
3865,19448,HOC.541,5025345.642602953,3835087.404002369
3867,19450,HOC.543,5031720.281534122,3834994.189950768
3868,19451,HOC.544,5032310.864394777,3834550.4646916697
3869,19452,HOC.546,5032793.440045578,3833262.6466278047
3870,19453,HOC.547,5033812.09830105,3834585.825026613
3871,19454,HOC.548,5033982.078896338,3833249.167895368
3872,19455,HOC.549,5035761.962106671,3834127.193068429
3873,19838,HOC.932,5034347.374081687,3793153.8013800527
3874,19456,HOC.717,5025669.452497472,3804426.3540788856
3875,19457,HOC.550,5034669.093399422,3833331.199454243
3876,19458,HOC.551,5025009.634168164,3831648.4255866315
3878,19460,HOC.553,5028771.905937713,3832924.2479208135
3879,19461,HOC.554,5029248.020913486,3831180.659740316
3880,19468,HOC.560,5028289.963205772,3828687.4046869357
3881,19462,HOC.555,5031470.836117422,3830432.300241221
3882,19463,HOC.800,5035324.483092303,3795727.213670598
3883,19464,HOC.556,5029792.955771428,3830082.247283317
3884,19465,HOC.557,5030253.210375201,3830124.015938794
3885,19466,HOC.558,5029449.136912099,3829768.367064631
3886,19467,HOC.559,5028958.075920848,3828981.23357166
3887,19476,HOC.567,5027135.488973671,3826341.583816128
3888,19469,HOC.561,5028028.645683899,3828405.0256453934
3889,19470,HOC.575,5026205.235198012,3818653.9252121225
3890,19471,HOC.562,5028960.12113229,3828079.345805292
3891,19472,HOC.563,5027530.244308197,3827842.293290143
3892,19473,HOC.564,5032141.714497309,3829298.7992441114
3893,19474,HOC.565,5026870.640973546,3826847.976955585
3894,19475,HOC.566,5026058.110533306,3825297.631451206
3895,19477,HOC.568,5027930.767454787,3824979.21570655
3896,19478,HOC.570,5025352.468317794,3824146.452225017
3897,19479,HOC.571,5025008.413662537,3823699.121455851
3898,19480,HOC.572,5026254.712881752,3822423.5066814474
3899,19481,HOC.573,5025744.545033254,3821617.6230464834
3900,19482,HOC.574,5025539.548156718,3821109.543130541
3901,19484,HOC.576,5029311.655261189,3819965.1951216185
3902,19485,HOC.577,5029062.595877243,3819241.611383716
3903,19486,HOC.578,5028745.65056567,3818463.7982676015
3904,19487,HOC.579,5028663.984832364,3817822.2191679524
3905,19488,HOC.580,5034558.013347506,3829566.4731631484
3906,19489,HOC.581,5034842.938696539,3829250.171807339
3907,19490,HOC.696,5017585.014796964,3800060.2908150824
3909,19492,HOC.583,5034639.23523758,3824992.6988551044
3910,19493,HOC.584,5032328.155513304,3822202.3636662327
3911,19494,HOC.585,5032863.181785187,3821606.384658929
3912,19495,HOC.609,5044889.968050691,3816438.097110011
3913,19496,HOC.586,5033157.198431598,3821630.730679493
3914,19497,HOC.587,5034240.058303277,3820603.0436551045
3915,19498,HOC.588,5035545.023739481,3819961.3228387563
3916,19499,HOC.589,5036555.36379991,3819576.8280483503
3917,19610,HOC.700,5021573.632135532,3800401.8274561414
3918,19500,HOC.590,5037581.816137565,3819302.0446304986
3919,19501,HOC.591,5038197.49445194,3819317.308368032
3920,19502,HOC.592,5040051.270884838,3831195.950330634
3921,19503,HOC.593,5042200.40419271,3829355.4892776445
3922,19504,HOC.594,5043250.90021292,3832871.9763428033
3923,19505,HOC.595,5044619.580747665,3833507.618161706
3924,19506,HOC.596,5043457.8684501005,3832773.604221689
3925,19507,HOC.597,5043887.613766183,3832691.727943662
3926,19508,HOC.598,5046310.023003904,3834331.731784791
3927,19509,HOC.599,5046541.7423969805,3833531.7381323716
3928,19510,HOC.600,5042994.035707905,3824455.503485222
3929,19511,HOC.601,5042523.5042053,3821898.5708036614
3930,19522,HOC.611,5048423.285981425,3815677.445838165
3931,19512,HOC.602,5042083.467857873,3820370.2625188925
3932,19513,HOC.603,5042219.444443388,3819672.6469585807
3933,19514,HOC.617,5052518.643661368,3816767.5767339896
3935,19523,HOC.612,5050435.705479995,3816884.6730641164
3936,19846,HOC.941,5041369.481945463,3792327.635413766
3938,19517,HOC.606,5038498.987750839,3816823.4400566393
3939,19518,HOC.645,5037231.193846723,3814455.7509046583
3940,19519,HOC.607,5039935.716139578,3817674.1593862437
3941,19520,HOC.608,5042742.7863560375,3817148.557029821
3942,19521,HOC.610,5046823.014233615,3816382.2335358867
3943,19524,HOC.613,5054229.698001519,3818258.43899983
3944,19525,HOC.614,5053586.7735993,3817200.6358452225
3945,19526,HOC.615,5053833.2943171235,3817651.60092189
3946,19527,HOC.616,5054173.289408554,3817317.8063904857
3947,19528,HOC.618,5053685.190530475,3816480.7611375516
3948,19529,HOC.619,5054590.61381675,3816432.141148304
3949,19530,HOC.620,5054938.827171096,3815737.223732441
3950,19902,HOC.999,5040922.30094847,3771488.444048489
3952,19532,HOC.622,5057653.108099492,3832175.621868106
3953,19533,HOC.627,5072044.292948272,3832639.693059131
3954,19534,HOC.992,5041388.4500237005,3775050.911560719
3955,19535,HOC.623,5060139.986679264,3827598.1087362412
3956,19542,HOC.630,5071854.374721595,3823693.8177452544
3957,19612,HOC.702,5020863.202580951,3796443.7966283946
3958,19536,HOC.624,5063148.262175383,3824771.209944767
3959,19537,HOC.625,5066661.0213995,3827475.03517852
3960,19538,HOC.626,5069608.401831131,3827876.398840158
3961,19539,HOC.652,5019712.98827302,3810708.579915776
3962,19540,HOC.628,5086945.805802009,3832385.6048330185
3963,19541,HOC.629,5072898.448533142,3825407.6564058466
3964,19543,HOC.631,5064481.9415206835,3822103.5499385973
3965,19544,HOC.632,5064337.164232143,3821383.3952381727
3966,19545,HOC.633,5076292.752682815,3820573.400572891
3967,19546,HOC.634,5080359.023770224,3820644.8693685075
3968,19547,HOC.635,5078163.514319741,3819421.2150135674
3969,19548,HOC.636,5031660.2745997,3817521.1963410457
3970,19550,HOC.638,5032722.84727435,3816568.309104733
3971,19552,HOC.640,5028363.499964571,3815862.5704749343
3972,19611,HOC.701,5021085.4943145355,3798573.0174134676
3973,19553,HOC.641,5028972.248415723,3816025.021282311
3974,19554,HOC.642,5029341.019278498,3816197.354660711
3975,19555,HOC.658,5021201.4890737515,3808205.8470984832
3976,19556,HOC.643,5031863.02555877,3815319.09930958
3977,19557,HOC.644,5031559.098405672,3814887.3014465873
3978,19558,HOC.646,5036989.61528584,3812806.980916004
3979,19559,HOC.647,5024086.538469124,3813532.3620709227
3980,19560,HOC.648,5023625.187230507,3813076.7483110214
3981,19561,HOC.649,5024395.485169247,3812384.743508215
3982,19562,HOC.650,5018628.238655727,3811576.6284273136
3983,19563,HOC.651,5019257.752767182,3810449.138885841
3984,19564,HOC.653,5014945.813306377,3810093.2733314843
3985,19565,HOC.654,5016837.080499985,3809494.7498781933
3986,19566,HOC.655,5017135.10255076,3808862.5055475873
3987,19567,HOC.656,5019571.670876196,3809978.4985595928
3988,19568,HOC.657,5020503.07284609,3807389.8597170855
3989,19569,HOC.993,5041048.873386237,3774786.878029346
3990,19570,HOC.659,5020840.268694987,3807964.1373164365
3991,19571,HOC.660,5021630.833320858,3808116.502352424
3992,19572,HOC.661,5023025.042206697,3808965.276606346
3993,19573,HOC.662,5025067.079557452,3810082.917462487
3994,19609,HOC.699,5019416.402053397,3796586.0117413183
3995,19574,HOC.663,5024977.011541359,3808878.5161084775
3996,19575,HOC.664,5027884.222921491,3813338.023059778
3997,19576,HOC.665,5030102.727659247,3812942.4182213494
3998,19577,HOC.666,5029154.263585203,3812401.9033461637
3999,19578,HOC.667,5029629.30085775,3812196.986138094
4000,19583,HOC.673,5038630.3287074845,3811239.93043747
4001,19579,HOC.668,5028807.688900651,3812062.6320994813
4002,19580,HOC.669,5029213.856132978,3811963.88026961
4003,19581,HOC.670,5026903.569135252,3810116.552835849
4004,19582,HOC.671,5026909.900996567,3809488.160893738
4005,19602,HOC.691,5019051.322958888,3803684.757512832
4007,19584,HOC.674,5038560.357565756,3810877.2435779604
4008,19585,HOC.675,5038957.34148928,3810784.340579551
4009,19586,HOC.676,5027685.757998275,3807512.886341411
4010,19587,HOC.677,5032213.035649302,3809635.55236391
4011,19588,HOC.678,5032133.085158416,3808519.8045861283
4012,19589,HOC.679,5030899.258341558,3807512.8407826168
4013,19590,HOC.680,5018882.862250494,3806674.1468707616
4014,19591,HOC.681,5018639.488146929,3806456.7340387646
4015,19592,HOC.682,5018460.280614024,3805826.8433891097
4016,19593,HOC.683,5020259.3961451305,3806664.5308484463
4017,19594,HOC.890,5083094.725619302,3814220.5504101287
4018,19595,HOC.684,5020152.327249822,3805723.5193406316
4019,20003,UOK.029,4938798.707629514,3778656.160568228
4020,19596,HOC.685,5020313.38646262,3805496.8233641875
4021,19597,HOC.686,5020460.457988225,3805757.4886401603
4022,19598,HOC.687,5018276.431779004,3805106.686425931
4023,19599,HOC.688,5017618.035283727,3804099.1688401955
4024,19600,HOC.689,5018115.635648845,3803241.763559462
4025,19601,HOC.690,5019042.966104072,3804149.6259852718
4026,19603,HOC.692,5019943.239215467,3803646.3919836315
4027,19604,HOC.693,5020495.256346707,3803012.752854183
4028,19605,HOC.694,5023082.731360319,3803284.0415164833
4029,19606,HOC.695,5019865.90009553,3802678.324203484
4030,19607,HOC.697,5017156.78234787,3797723.8831579387
4031,19608,HOC.698,5018133.011112586,3797328.119979074
4032,19613,HOC.703,5020793.087484834,3795073.132140203
4033,19614,HOC.899,5072765.76403671,3801088.415538797
4034,19615,HOC.704,5021378.8787528435,3793480.581363862
4035,19616,HOC.705,5022682.894433391,3807179.8447120283
4036,19617,HOC.706,5022703.911011014,3806864.1828897134
4037,19618,HOC.707,5022973.388947378,3806742.684022671
4038,19619,HOC.708,5022737.325804047,3806332.5794327674
4039,19621,HOC.710,5026468.8316856595,3806505.5758947055
4040,19622,HOC.711,5026710.822420478,3805266.6359528513
4041,19623,HOC.712,5024278.918387255,3805300.5708351126
4042,19624,HOC.713,5025206.7975875065,3805304.873156901
4043,19625,HOC.714,5023513.279741286,3804828.6445391164
4044,19632,HOC.722,5027433.358020648,3802945.234287854
4045,19626,HOC.715,5023804.457124935,3804556.845339244
4046,19627,HOC.716,5023783.731369252,3803922.4145762897
4047,19628,HOC.718,5025367.596067674,3803879.963148781
4048,19629,HOC.719,5026168.902999366,3802868.722031377
4049,19630,HOC.720,5026170.655022792,3802558.343304191
4050,19631,HOC.721,5027597.565901472,3803093.874730688
4051,19633,HOC.723,5027267.02166015,3802806.1770393443
4052,19634,HOC.724,5027727.667860567,3801592.4516583714
4053,19635,HOC.725,5024510.05545779,3799591.7050460936
4054,19636,HOC.726,5026811.282341635,3799185.5656794542
4055,19637,HOC.727,5027197.251455985,3798805.2844123193
4056,19638,HOC.728,5023339.432912769,3797204.29114903
4057,19639,HOC.729,5024540.768442809,3795898.2357279826
4058,20004,ANE.001,5260254.632252511,3850996.4645769694
4059,19640,HOC.734,5027717.425056677,3795561.511415101
4060,19641,HOC.730,5025522.006078969,3798411.9841493163
4061,19642,HOC.731,5025227.845278623,3797383.676798723
4062,19643,HOC.732,5025673.310148618,3796445.5485079293
4064,19644,HOC.733,5026795.021818274,3795960.7449149033
4065,19645,HOC.735,5028232.16671436,3795365.587179266
4066,19646,HOC.736,5029858.543968922,3806384.911994887
4067,19647,HOC.737,5032754.2065154305,3806558.5717589245
4068,19648,HOC.738,5033531.684182666,3806602.972564538
4069,19649,HOC.739,5033787.206563924,3806178.6063745986
4070,19662,HOC.752,5030167.693136024,3803521.5155111863
4071,19650,HOC.740,5034795.974148388,3806647.545547152
4072,19651,HOC.742,5034168.921310067,3806041.9990860545
4073,19652,HOC.743,5033153.158805463,3804975.0492256824
4074,19653,HOC.744,5034198.911869445,3804203.372466848
4075,19654,HOC.745,5036747.28700212,3805537.310307472
4076,19715,HOC.806,5041978.405352062,3797663.034140967
4077,19655,HOC.746,5029428.935240267,3804060.588669491
4078,19656,HOC.747,5029631.659047585,3803890.5875307745
4079,19657,HOC.748,5028747.961010182,3803254.475002146
4080,19658,HOC.767,5033458.614870815,3794853.991377986
4081,19659,HOC.749,5029642.779606121,3803028.433586525
4082,19660,HOC.750,5030858.2045245515,3803938.3038206934
4083,19661,HOC.751,5031769.06019651,3804113.443602514
4084,19978,UOK.003,4950212.203839717,3782913.4713610723
4085,19663,HOC.753,5030410.953430763,3802549.322429606
4086,19664,HOC.754,5032338.318343724,3802898.166678416
4087,19665,HOC.755,5031189.235626249,3802576.1389320553
4088,19666,HOC.756,5030277.564093319,3802258.8136292063
4089,19667,HOC.757,5030432.151375159,3800716.600286889
4090,19668,HOC.758,5029856.482078739,3799978.4948669854
4091,19669,HOC.759,5028836.624248031,3799162.2491241135
4092,19670,HOC.760,5029985.247458782,3798946.228597707
4093,19672,HOC.762,5031448.462490389,3797334.7947223447
4094,19673,HOC.763,5031697.026915087,3797061.1174729653
4095,19674,HOC.764,5032385.006679104,3796774.9489902155
4096,19675,HOC.765,5032088.269969423,3795963.61886303
4097,19979,UOK.004,4943527.999565954,3782887.591622356
4098,19676,HOC.766,5032817.881343044,3795570.6507179122
4099,19677,HOC.768,5033898.986847125,3794436.3793987953
4100,19678,HOC.769,5033528.216703324,3794043.7624229426
4101,19679,HOC.770,5032646.895014687,3801430.5046019894
4102,19680,HOC.771,5031933.321814023,3801013.6782224244
4103,19681,HOC.772,5032746.643369423,3800820.5588771557
4104,19682,HOC.773,5032536.609944066,3800157.7483482994
4105,19683,HOC.774,5033138.85194614,3800083.3891559746
4106,19684,HOC.775,5033564.837439296,3801566.6538633043
4107,19685,HOC.776,5033982.120837544,3800942.9168006484
4108,19686,HOC.777,5034337.572133816,3802583.5872504194
4109,19687,HOC.778,5036087.453157246,3803434.468295359
4110,19688,HOC.779,5037244.591583471,3804101.159800266
4111,19689,HOC.780,5038141.046111771,3804055.003794041
4112,19690,HOC.781,5038051.691849724,3803696.2064365116
4113,19691,HOC.782,5041700.224265929,3803465.5098568676
4114,19692,HOC.840,5049693.06300844,3799468.910151169
4115,19693,HOC.783,5041079.602280375,3803087.0867763893
4116,19694,HOC.784,5040228.721764676,3802716.8728561155
4117,19695,HOC.785,5037967.5280721225,3802244.5498253033
4118,19696,HOC.786,5039635.186121081,3801578.4938122826
4119,19697,HOC.787,5041626.157498452,3801591.201855154
4120,19698,HOC.788,5035909.32111677,3801313.768441677
4121,19699,HOC.789,5035333.695107891,3799859.7459319835
4122,19700,HOC.790,5036226.023212496,3800139.4148375024
4123,19701,HOC.791,5040489.793947932,3800346.7598660225
4124,19702,HOC.792,5039172.935318657,3799529.521125686
4125,20005,ANE.002,5256447.2550958805,3847262.9797498225
4126,19703,HOC.793,5041560.700358876,3799087.5594959958
4127,19704,HOC.799,5036234.175655536,3796294.170734651
4128,19705,HOC.794,5032738.595327619,3799577.2055045604
4129,19706,HOC.795,5032455.651899013,3798760.7219079104
4130,19707,HOC.796,5033840.592032507,3799189.3605000274
4131,19714,HOC.805,5040478.158420042,3798233.734992327
4132,19708,HOC.797,5034872.171080604,3798088.490004569
4133,19709,HOC.798,5036236.401946961,3797293.280607359
4134,19710,HOC.801,5037354.701239132,3796532.4542112947
4135,19711,HOC.802,5037279.018865439,3797008.801523279
4136,19712,HOC.803,5038220.076494339,3797226.893041067
4137,19713,HOC.804,5039312.865063387,3797988.8347797818
4138,19716,HOC.807,5037826.034505544,3796156.125702688
4139,19717,HOC.808,5038059.661941969,3795334.885167489
4140,19718,HOC.809,5038795.402963015,3794915.085748783
4141,19719,HOC.810,5037552.138427385,3793822.601033625
4142,19720,HOC.811,5039971.240444584,3795390.7322131433
4143,19721,HOC.812,5040628.674970017,3796216.2386170337
4144,19722,HOC.813,5042125.916580375,3796482.706503724
4145,19723,HOC.814,5041258.62806174,3795837.733475776
4146,19731,HOC.821,5042221.9456418445,3803173.246974687
4147,19724,HOC.815,5040696.350142307,3795731.4054884277
4148,19725,HOC.816,5040572.723582896,3794029.8706772174
4149,19726,HOC.844,5046455.15461577,3796691.1086767865
4150,19727,HOC.817,5042367.978803847,3805516.7819046895
4151,19728,HOC.818,5043859.243731112,3805153.7586864475
4152,19729,HOC.819,5044057.006283592,3804372.8191775023
4153,19730,HOC.820,5044413.648585728,3804243.4113922934
4154,19735,HOC.824,5045363.419093833,3803357.7535631508
4155,19736,HOC.825,5046241.531832823,3802700.8361380617
4156,19737,HOC.841,5048697.841414237,3799196.07524409
4157,19738,HOC.862,5056209.452040395,3796285.788251807
4158,19739,HOC.826,5046958.616157488,3803661.556710967
4159,19740,HOC.827,5048319.913083096,3803608.3935823636
4160,19741,HOC.828,5050498.856357792,3803316.672275244
4161,19742,HOC.829,5051599.510160236,3802127.4891499523
4162,19743,HOC.830,5052229.298309828,3801716.9050446535
4163,19744,HOC.831,5051088.209484703,3800994.9146245266
4164,19745,HOC.832,5051239.185026856,3800468.0176487495
4165,19746,HOC.833,5050709.788651845,3800701.3295035637
4166,19747,HOC.834,5054740.804590772,3799474.8786497144
4167,19748,HOC.835,5045400.736035581,3800602.240170377
4168,19749,HOC.836,5045312.375405604,3800026.703224227
4169,19750,HOC.837,5044703.071636342,3799110.585136292
4170,19751,HOC.838,5044856.289496879,3798824.449691151
4171,19752,HOC.839,5045868.395921518,3798715.2693499713
4172,19753,HOC.842,5047193.093162734,3796789.8867273703
4173,19754,HOC.843,5046361.142811913,3797105.457725249
4174,19755,HOC.845,5045487.850264879,3796103.3759074863
4175,19756,HOC.846,5044678.309968693,3796128.480100815
4176,19757,HOC.847,5044484.859439138,3795507.3429722926
4177,19758,HOC.848,5043031.020105509,3793547.094973553
4178,19759,HOC.849,5044211.53105485,3793367.6943459427
4179,19760,HOC.850,5046853.1801627055,3793526.243109943
4180,19761,HOC.851,5047813.573853115,3793953.1510818894
4181,19762,HOC.852,5050267.244952061,3794632.084477375
4182,19763,HOC.853,5050196.125405927,3793903.1057564216
4183,19764,HOC.854,5050237.740161169,3793161.5588055286
4184,19765,HOC.855,5051347.6990479715,3794762.0637416705
4185,19773,HOC.864,5059190.286909687,3800929.8213634505
4186,19766,HOC.856,5051761.881686566,3794925.7442260794
4187,19767,HOC.858,5052809.459871732,3794178.34827883
4188,19768,HOC.859,5054282.444608714,3795363.1885451786
4189,19769,HOC.860,5054784.612626813,3795728.8673944725
4190,19770,HOC.861,5055563.200692248,3795743.373459634
4191,19771,HOC.904,5025067.2753792,3792922.1397162993
4192,19772,HOC.863,5057904.11638636,3796607.439051166
4193,19774,HOC.865,5059746.974518316,3800534.202627004
4194,19775,HOC.866,5059433.186287836,3799667.5687712054
4195,19776,HOC.867,5059190.448324675,3798147.010365056
4196,19777,HOC.868,5059804.582991291,3799019.724395273
4197,19778,HOC.869,5060159.4792707125,3799838.8473090376
4198,19779,HOC.870,5064095.954279941,3800764.15927409
4199,19780,HOC.871,5063675.649826759,3799650.288150303
4200,19781,HOC.872,5063165.5671398165,3799650.19866125
4201,19782,HOC.873,5062328.359522055,3798751.7623593397
4202,19799,HOC.891,5082307.699951601,3813193.5948510356
4203,19783,HOC.874,5062513.829891497,3797617.911421726
4204,19784,HOC.875,5062901.943875781,3795962.483607395
4205,19785,HOC.876,5063561.346723156,3795747.337245491
4206,19786,HOC.877,5067525.66337905,3800491.1894408707
4208,19788,HOC.879,5068383.018140803,3808563.62121042
4209,19789,HOC.880,5070440.829255702,3804142.3811783995
4210,19790,HOC.881,5076637.3631085595,3816976.2886690325
4211,19792,HOC.905,5025371.852355144,3792985.5864224224
4212,19793,HOC.884,5091828.918656053,3817825.3923088657
4213,19794,HOC.885,5077311.669365882,3815369.8739889637
4214,19795,HOC.886,5076610.213658979,3815006.0186372376
4215,19796,HOC.887,5078624.138342535,3813830.22213808
4216,19797,HOC.888,5080213.440381556,3813505.31138953
4217,19798,HOC.889,5080793.097093087,3810615.6970040603
4218,19801,HOC.893,5081320.439615735,3812019.324620528
4219,19803,HOC.895,5086016.130160232,3813143.714179362
4220,19806,HOC.898,5086694.247190619,3804504.8039942565
4221,19807,HOC.900,5076452.877462102,3799244.9321729154
4222,19809,HOC.902,5084743.108597352,3795160.015024227
4223,19810,HOC.903,5026164.95973708,3793769.8768975134
4224,19980,UOK.005,4949382.068352051,3775057.327107952
4225,19811,HOC.906,5026522.936683358,3793178.624237145
4226,19812,HOC.907,5024733.800346264,3792593.480848902
4227,19813,HOC.908,5024649.375275726,3792773.352691595
4228,19814,HOC.909,5026134.849062325,3791013.9231170868
4229,19815,HOC.910,5027678.008480281,3790909.0143198194
4230,19816,HOC.911,5028913.332052772,3791276.8408340067
4231,19817,HOC.912,5030994.1342862705,3792836.6089142207
4232,19818,HOC.913,5026510.648428072,3789361.2596135116
4233,19819,HOC.914,5025633.160046217,3788425.8242850667
4234,19820,HOC.915,5026439.56395245,3788716.016561089
4235,19821,HOC.916,5027140.21931791,3787576.274189259
4236,19822,HOC.917,5026452.575312642,3784701.713885995
4237,19823,HOC.918,5025930.208244947,3784488.825224283
4238,19824,HOC.919,5025145.142089538,3783664.859829482
4239,19981,UOK.006,4948490.686348261,3765021.053531468
4240,19826,HOC.921,5030495.937586218,3789663.4570241133
4241,19827,HOC.922,5031270.519843489,3789415.2907477315
4242,19828,HOC.923,5028449.109921878,3786650.6595003773
4243,19829,HOC.924,5029935.176927807,3785764.951475268
4244,19830,HOC.925,5030343.075026541,3785565.621048934
4245,19831,HOC.926,5030577.278332045,3785039.2004352594
4246,19839,HOC.933,5034651.378011701,3792533.306320587
4247,19832,HOC.927,5030752.302156552,3783131.1154132984
4248,19833,HOC.928,5019313.742101002,3767399.948768457
4249,19834,HOC.936,5035596.755357151,3792254.9566755304
4250,19835,HOC.929,5025485.828647382,3769729.14767213
4251,19836,HOC.930,5025353.60297013,3765066.8377704537
4252,19837,HOC.931,5025918.014263899,3763458.9346459284
4253,19840,HOC.934,5035691.96843544,3792746.747533415
4254,19841,HOC.935,5035925.423093826,3792666.713512753
4255,19842,HOC.937,5035161.688927133,3791941.426664015
4256,19843,HOC.938,5037536.433141367,3792127.7898899387
4257,19844,HOC.939,5037590.629071924,3791863.7610782078
4258,19845,HOC.940,5040604.916319004,3792587.8219624152
4259,19847,HOC.942,5040107.590662954,3791045.4273435106
4260,19848,HOC.994,5039325.017422241,3774070.040724437
4261,19849,HOC.943,5032887.494986072,3790052.306149272
4262,19850,HOC.944,5034161.500785072,3790212.8719162103
4263,19851,HOC.945,5035570.493384169,3790156.233633018
4265,19853,HOC.947,5034164.896666439,3789400.5023011435
4266,19854,HOC.977,5044239.600571198,3788328.8715987327
4267,19855,HOC.948,5035393.340734152,3789296.8000752865
4268,19856,HOC.949,5034819.452094911,3788554.730397876
4269,19857,HOC.950,5033147.826230159,3787215.83413574
4270,19858,HOC.951,5032500.518436645,3786935.369430981
4271,19859,HOC.952,5033003.400925902,3786795.896587114
4272,19860,HOC.953,5032716.699861771,3785834.365698444
4273,19861,HOC.954,5032677.867883507,3785511.6336394874
4274,19862,HOC.955,5031741.56616179,3784445.328694033
4275,19863,HOC.956,5032355.704112774,3784458.302399313
4276,19864,HOC.957,5032107.950046032,3784184.7583386283
4277,19982,UOK.007,4948808.150987516,3763926.2748977365
4278,19865,HOC.958,5032704.239433938,3783282.444428802
4279,19866,HOC.959,5039816.05095555,3790012.9058289533
4280,19867,HOC.960,5038509.291741182,3788729.5237209406
4281,19868,HOC.961,5036130.7790385075,3788393.000574583
4282,19869,HOC.962,5036660.643748472,3787603.4967515264
4283,19870,HOC.963,5037313.152396073,3787610.4067763058
4284,19871,HOC.964,5035925.143139627,3786745.588123844
4285,19872,HOC.965,5037654.591581693,3787012.052827135
4286,19873,HOC.966,5034545.697354484,3783056.670637102
4287,19874,HOC.967,5034970.119273842,3782996.5569865215
4288,19875,HOC.968,5035633.292616144,3782753.4455541624
4289,19983,UOK.008,4949485.365767718,3763165.0329096033
4290,19876,HOC.969,5037200.080766687,3783142.701133982
4291,19877,HOC.970,5036396.998567142,3780287.958722334
4292,19878,HOC.990,5043795.363637196,3780186.0633490337
4293,19879,HOC.971,5033797.999293353,3778788.241600795
4294,19880,HOC.972,5034013.885806509,3778266.8934966354
4295,19881,HOC.973,5036527.196836495,3775079.932060044
4296,19882,HOC.974,5037467.944804597,3774572.984062819
4297,19883,HOC.975,5043266.242430622,3788867.6293994235
4298,19884,HOC.976,5043894.265913326,3789047.9195375214
4299,19885,HOC.978,5044495.75830982,3787687.9139037714
4300,19886,HOC.979,5039974.853968558,3787699.537365757
4301,19887,HOC.980,5040299.2737569045,3787483.799726753
4302,19984,UOK.009,4949523.556635147,3761563.5907499017
4303,19888,HOC.981,5040973.576566554,3787508.5721833543
4304,19889,HOC.982,5042705.945601938,3785916.671471691
4305,19891,HOC.991,5040401.245585686,3775513.642359817
4306,19892,HOC.984,5038969.989475129,3784484.8444211967
4307,19893,HOC.985,5039337.689111477,3783553.4124028613
4308,19894,HOC.986,5040219.752710559,3782679.6465024725
4309,19895,HOC.987,5040648.779281838,3782261.6336991494
4310,19985,UOK.010,4950284.437790407,3760762.627121874
4311,19896,HOC.988,5041725.524818347,3781749.968484249
4312,19897,HOC.989,5042490.957718154,3781345.942622537
4313,19898,HOC.995,5039645.377832113,3773644.710739607
4314,19899,HOC.996,5040160.943508688,3773120.9191672746
4315,19900,HOC.997,5040632.437361283,3772861.4131346927
4316,19901,HOC.998,5040431.096628423,3772622.864484163
4319,19905,VAL.003,5112997.473566055,3911791.9814706217
4324,19912,VAL.011,5145995.805434391,3713350.055668017
4325,19988,UOK.013,4948030.392685489,3788046.8586082193
4326,19989,UOK.014,4951158.238530686,3788902.2231380385
4327,19990,UOK.015,4952135.184785301,3781285.089226991
4328,19991,UOK.016,4956371.057831532,3780497.3997593513
4329,19992,UOK.017,4958324.828446181,3783406.702109899
4330,19993,UOK.018,4954257.369326206,3782896.1057838947
4331,19994,UOK.019,4953472.405958921,3784442.556221567
4332,19995,UOK.020,4950040.147451267,3767975.2427160786
4333,19996,UOK.021,4949549.749531598,3768712.616870576
4334,19997,UOK.022,4967213.6374067245,3779111.1049515856
4335,19998,UOK.023,4967771.324166702,3779542.8849485074
4336,19999,UOK.024,4959474.179420146,3774402.9578839173
4338,20011,ANE.008,5365703.980084374,3811292.1381422896
4339,20012,ANE.009,5368317.9136131825,3799487.195032601
4340,20013,ANE.010,5369595.242844636,3794760.3403828554
4342,20015,ANE.012,5378550.859161014,3775798.6818617703
4343,20016,ANE.013,5379831.5708898865,3773888.3266244163
4344,20017,ANE.014,5501207.576853366,3679424.973860959
4345,20018,ANE.015,5445443.633567066,3734366.177276353
4346,20021,ANE.018,5441664.423551297,3746989.9685003594
4347,20022,ANE.019,5443403.231505159,3733450.6794031113
4348,20023,ANE.020,5440803.492491982,3739470.7333339415
4349,20024,ANE.021,5455087.387476029,3741111.459788707
4350,20025,ANE.022,5435830.285850396,3753123.890446171
